category,texts
-1,แต่แทนที่จะได้อยู่อย่างมีความสุข มันกลับถูกม้าอื่นๆ แสดงท่าทางรังเกียจและไม่ยอมให้เข้ากลุ่มด้วย เพราะว่ามันมีขนไม่เหมือนม้าตัวอื่นนั่นเอง
0,เมื่อฤดูร้อนมาถึง เด็กๆ ก็มาเรียนขี่ม้ากันมากขึ้น
0,ลีน่าต้องคอยช่วยพ่อกับแม่ทำงานทุกอย่างเท่าที่จะทำได้ ตั้งแต่แปรงขนม้า ทำความสะอาดรองเท้า
-1,และคอยบอกวิธีขึ้นลงม้าให้พวกเด็กๆ รวมไปถึงคอยจัดการเวลาที่พวกนั้นทะเลาะกันด้วย
1,ลีน่ามีความสุขกับงานในฟาร์ม
-1,แต่สิ่งที่ทำให้เธอยังวิตกกังวลอยู่
-1,ก็คือการที่เจ้าไมกี้ไม่มีเพื่อน และมักถูกพวกเด็กๆ แกล้งอยู่เสมอ
-1,เธอสงสารเจ้าไมกี้มาก
1,จึงไปอยู่เป็นเพื่อนเล่นกับมันนานๆ
-1,เพื่อไม่ให้มันเหงา
1,ความรักจากลีน่านั้นเป็นสิ่งเดียวที่ทำให้เจ้าไมกี้มีความสุขและอยากมีชีวิตอยู่ต่อไป
1,เวลาผ่านไป เจ้าไมกี้กลายเป็นม้าหนุ่มที่โตเต็มที่ แม้ว่ามันจะตัวเล็กแต่ก็แข็งแรงมาก
0,พ่อพาลีน่าไปซื้ออานและอุปกรณ์ขี่ม้าอื่นๆ
0,เธอเลือกอานหนังสีน้ำตาลกับบังเหียนที่เข้าชุดกัน และหลังจากใช้เวลาไม่นาน เจ้าไมกี้ก็ยอมให้ลีน่าขึ้นขี่หลัง
1,แล้วเรื่องแปลกก็เกิดขึ้น เมื่อคุณลุงบาสเตียนผู้ใจดีมาเยี่ยมลีน่าและครอบครัว
0,คุณลุงเป็นหัวหน้าหน่วยกู้ภัยประจำภูเขา มีหน้าที่ช่วยเหลือผู้บาดเจ็บจากการปีนเขาและเล่นสกี
